X,Y,objectid,uri,name,feature_date,feature_source,attribute_date,attribute_source,source_ufi,source_jurisdiction,custodian_agency,custodian_licensing,loading_date,building_id,operationalstatus,height,significance,address,suburb,site_class,local_construction_type,local_year_built,state,source_supply_date,featuresubtype
143.365215773,-35.255090574,2375,,PIRA,2019/10/15 00:00:00+00,,,,56884508,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.992666696,-35.899829877,2376,,RAINBOW,2019/10/15 00:00:00+00,,,,56884509,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.87163992,-36.105900183,2377,,WODONGA,2019/10/15 00:00:00+00,,,,56884553,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
146.027765585,-38.654033751,2378,,BUFFALO,2021/04/08 00:00:00+00,,,,56884554,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.192760595,-37.866089713,2379,,MARP,2021/04/09 00:00:00+00,,,,56884586,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
143.511772395,-36.264439156,2380,,BUCKRABANYULE,2015/02/16 00:00:00+00,,,,47114021,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.092296833,-37.643952532,2381,,MIDDLE GORGE,2019/10/15 00:00:00+00,,,,56884766,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.129826999,-36.371585398,2382,,LILLIMUR,2015/02/16 00:00:00+00,,,,47114023,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
147.627317226,-37.828885746,2383,,BAIRNSDALE,2015/02/16 00:00:00+00,,,,47114025,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.120824468,-37.924799428,2384,,CLAYTON,2019/10/15 00:00:00+00,,,,56884767,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.368662545,-38.150704478,2385,,WOOLSTHORPE,2019/10/15 00:00:00+00,,,,56884587,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.249532,-38.057543092,2386,,LYNBROOK,2015/02/16 00:00:00+00,,,,47114029,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.799889462,-37.045308578,2387,,TOOBORAC,2019/10/15 00:00:00+00,,,,56884588,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.821109723,-37.314338374,2388,,ENGLEFIELD,2019/10/15 00:00:00+00,,,,56884589,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.517750032,-36.550104151,2389,,COROMBY,2015/02/16 00:00:00+00,,,,47114041,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.882535117,-36.372838652,2390,,GERANG GERUNG,2015/02/16 00:00:00+00,,,,47114042,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.802938762,-38.084681832,2391,,MORTLAKE,2019/10/15 00:00:00+00,,,,56884590,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.634088778,-36.342799168,2392,,COSGROVE,2015/02/16 00:00:00+00,,,,47114045,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.17219019,-38.043764276,2393,,BANNOCKBURN,2019/10/15 00:00:00+00,,,,56884591,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.667528223,-37.053729825,2394,,KANUMBRA,2019/10/15 00:00:00+00,,,,56884740,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.977582151,-38.483166551,2395,,TIMBOON,2021/04/09 00:00:00+00,,,,56884741,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.336549004,-37.194775732,2396,,HOMEWOOD,2019/10/15 00:00:00+00,,,,56884742,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
147.733299857,-37.81462991,2397,,NICHOLSON,2001/05/02 00:00:00+00,,,,3959190,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.955966737,-37.834320099,2398,,SOUTH MELBOURNE,2003/01/24 00:00:00+00,,,,12522252,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.97291357,-37.811042225,2399,,PARLIAMENT,2003/01/22 00:00:00+00,,,,12514541,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.606618,-38.354702117,2400,,UNKNOWN,2010/03/04 00:00:00+00,,,,35970721,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
141.272836346,-37.918924439,2401,,DARTMOOR,2021/04/09 00:00:00+00,,,,56884743,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.244559344,-37.828305019,2402,,HEATHMONT,2008/08/04 00:00:00+00,,,,19385773,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.760815379,-37.866589576,2403,,AIRCRAFT,2008/08/04 00:00:00+00,,,,19385774,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.365610798,-38.287127802,2404,,KOROIT,2019/10/15 00:00:00+00,,,,56884744,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.628237689,-38.0849819,2405,,TYNONG,2008/08/04 00:00:00+00,,,,19385779,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.572531253,-37.703276519,2406,,MELTON,2008/08/04 00:00:00+00,,,,19385780,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.927326225,-37.743580154,2407,,STRATHMORE,2008/08/04 00:00:00+00,,,,19385781,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.96069223,-37.761226714,2408,,ANSTEY,2008/08/04 00:00:00+00,,,,19385782,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.936176726,-37.79425082,2409,,MACAULAY,2008/08/04 00:00:00+00,,,,19385783,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.150020219,-37.820056432,2410,,BLACKBURN,2008/08/04 00:00:00+00,,,,19385784,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.801266336,-37.78292941,2411,,ARDEER,2008/08/04 00:00:00+00,,,,19385788,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.050239453,-38.229898243,2412,,MORNINGTON,2019/10/15 00:00:00+00,,,,56884770,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.914940198,-37.783540444,2413,,FLEMINGTON SHOWGROUNDS,2008/08/04 00:00:00+00,,,,19385795,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.993751267,-37.804510422,2414,,COLLINGWOOD,2008/08/04 00:00:00+00,,,,19385796,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.352283296,-38.12282369,2415,,NORTH GEELONG,2008/08/04 00:00:00+00,,,,19385797,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.017201854,-37.665839858,2416,,LALOR,2008/08/04 00:00:00+00,,,,19385798,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.333027887,-36.564253033,2417,,ARCADIA,2019/10/15 00:00:00+00,,,,56884795,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.041740516,-37.849357293,2418,,TOORONGA,2008/08/04 00:00:00+00,,,,19385801,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.19115912,-37.370962565,2419,,MUSK,2008/08/04 00:00:00+00,,,,19385802,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.991424561,-37.814932672,2420,,WEST RICHMOND,2008/08/04 00:00:00+00,,,,19385803,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.280454907,-37.795446428,2421,,CROYDON,2008/08/04 00:00:00+00,,,,19385805,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
145.312586631,-37.784769077,2422,,MOOROOLBARK,2008/08/04 00:00:00+00,,,,19385806,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Operational,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
142.237989824,-38.382106274,2423,,PORT FAIRY,2008/08/04 00:00:00+00,,,,19385807,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Abandoned,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
144.603619206,-37.712431247,2424,,COBBLEBANK,2019/10/15 00:00:00+00,,,,56884772,VIC,"Department of Environment, Land, Water & Planning","Creative Commons Attribution 4.0 International licence © Department of Environment, Land, Water & Planning",2021/03/29 00:07:40+00,0,Disused,,,,,,,,VIC,2021/01/18 00:00:00+00,Railway Station
